Species	gene	total_score	count	average_score
Drosophila_yakuba	rna-XM_002100468.3	159	2	79.5
Drosophila_yakuba	rna-XM_015190872.3	54	2	27
Drosophila_yakuba	rna-XM_002099886.4	132	2	66
Drosophila_yakuba	rna-XM_039377570.2	110	2	55
Drosophila_yakuba	rna-XM_002101174.4	221	2	110.5
Drosophila_yakuba	rna-XM_002101334.4	42	2	21
Drosophila_yakuba	rna-XM_015191037.2	204	2	102
Drosophila_yakuba	rna-XM_002101020.4	21	2	10.5
Drosophila_yakuba	rna-XM_039371857.2	168	1	168
Drosophila_yakuba	rna-XM_039377579.2	296	2	148
Drosophila_yakuba	rna-XM_002101429.3	191	2	95.5
Drosophila_yakuba	rna-XM_002101029.4	37	2	18.5
Drosophila_yakuba	rna-XM_002100453.4	129	2	64.5
Drosophila_yakuba	rna-XM_039377854.2	23	1	23
Drosophila_yakuba	rna-XM_002100894.3	116	2	58
Drosophila_yakuba	rna-XM_002100456.4	135	2	67.5
Drosophila_yakuba	rna-XM_002101244.4	81	2	40.5
Drosophila_yakuba	rna-XM_039372644.2	54	2	27
Drosophila_yakuba	rna-XM_002101407.3	147	2	73.5
Drosophila_yakuba	rna-XM_002099949.4	54	2	27
Drosophila_yakuba	rna-XM_015191000.3	330	2	165
Drosophila_yakuba	rna-XM_015191195.2	89	2	44.5
Drosophila_yakuba	rna-XM_043206852.1	332	2	166
Drosophila_yakuba	rna-XM_015190313.3	137	2	68.5
Drosophila_yakuba	rna-XM_015190242.3	132	2	66
Drosophila_yakuba	rna-XM_002101467.3	242	2	121
Drosophila_yakuba	rna-XM_015191035.2	222	2	111
Drosophila_yakuba	rna-XM_039374819.2	158	1	158
Drosophila_yakuba	rna-XM_039377154.2	181	2	90.5
Drosophila_yakuba	rna-XM_002101276.3	37	2	18.5
Drosophila_yakuba	rna-XM_002100365.3	132	2	66
Drosophila_yakuba	rna-XM_002100588.4	332	2	166
Drosophila_yakuba	rna-XM_002100320.3	132	2	66
Drosophila_yakuba	rna-XM_002101005.4	19	2	9.5
Drosophila_yakuba	rna-XM_039377812.2	76	2	38
Drosophila_yakuba	rna-XM_002100783.4	264	2	132
Drosophila_yakuba	rna-XM_002100307.3	139	2	69.5
Drosophila_yakuba	rna-XM_015191341.3	81	2	40.5
Drosophila_yakuba	rna-XM_039376079.2	179	2	89.5
Drosophila_yakuba	rna-XM_002100962.3	96	2	48
Drosophila_yakuba	rna-XM_002101143.3	280	2	140
Drosophila_yakuba	rna-XM_002101559.4	331	2	165.5
Drosophila_yakuba	rna-XM_002101353.4	54	2	27
Drosophila_yakuba	rna-XM_015189987.3	80	2	40
Drosophila_yakuba	rna-XM_002100408.3	129	2	64.5
Drosophila_yakuba	rna-XM_039371889.2	173	2	86.5
Drosophila_yakuba	rna-XM_002101272.4	43	2	21.5
Drosophila_yakuba	rna-XM_039377841.1	96	2	48
Drosophila_yakuba	rna-XM_002100601.4	332	2	166
Drosophila_yakuba	rna-XM_015190101.2	203	2	101.5
Drosophila_yakuba	rna-XM_002100963.4	96	2	48
Drosophila_yakuba	rna-XM_002100535.3	246	2	123
Drosophila_yakuba	rna-XM_002101142.4	280	2	140
Drosophila_yakuba	rna-XM_043207224.1	183	2	91.5
Drosophila_yakuba	rna-XM_039377451.2	28	2	14
Drosophila_yakuba	rna-XM_039377208.2	93	1	93
Drosophila_yakuba	rna-XM_002100131.4	233	2	116.5
Drosophila_yakuba	rna-XM_039370102.2	327	2	163.5
Drosophila_yakuba	rna-XM_002101585.4	312	2	156
Drosophila_yakuba	rna-XM_039371079.2	124	1	124
Drosophila_yakuba	rna-XM_002100014.4	39	2	19.5
Drosophila_yakuba	rna-XM_002099624.4	21	2	10.5
Drosophila_yakuba	rna-XM_002100091.4	163	2	81.5
Drosophila_yakuba	rna-XM_039377511.2	182	2	91
Drosophila_yakuba	rna-XM_015190909.3	179	2	89.5
Drosophila_yakuba	rna-XM_039377594.2	156	1	156
Drosophila_yakuba	rna-XM_015189986.3	86	2	43
Drosophila_yakuba	rna-XM_002101190.4	187	2	93.5
Drosophila_yakuba	rna-XM_002100879.3	146	2	73
Drosophila_yakuba	rna-XM_002099993.3	22	2	11
Drosophila_yakuba	rna-XM_002100480.4	181	2	90.5
Drosophila_yakuba	rna-XM_002101717.4	171	2	85.5
Drosophila_yakuba	rna-XM_002100672.4	324	2	162
Drosophila_yakuba	rna-XM_002101030.4	39	2	19.5
Drosophila_yakuba	rna-XM_002101430.3	193	2	96.5
Drosophila_yakuba	rna-XM_002101324.4	22	2	11
Drosophila_yakuba	rna-XM_039370331.2	25	1	25
Drosophila_yakuba	rna-XM_015190900.3	145	2	72.5
Drosophila_yakuba	rna-XM_002100302.4	151	2	75.5
Drosophila_yakuba	rna-XM_002099838.3	175	2	87.5
Drosophila_yakuba	rna-XM_039375258.2	278	2	139
Drosophila_yakuba	rna-XM_043207132.1	182	2	91
Drosophila_yakuba	rna-XM_039375262.2	276	2	138
Drosophila_yakuba	rna-XM_002099850.4	174	2	87
Drosophila_yakuba	rna-XM_002100870.3	167	2	83.5
Drosophila_yakuba	rna-XM_015190485.3	328	2	164
Drosophila_yakuba	rna-XM_002100967.4	91	2	45.5
Drosophila_yakuba	rna-XM_039377123.2	79	2	39.5
Drosophila_yakuba	rna-XM_002100848.3	203	2	101.5
Drosophila_yakuba	rna-XM_043207092.1	82	2	41
Drosophila_yakuba	rna-XM_015189941.3	175	2	87.5
Drosophila_yakuba	rna-XM_002100673.3	324	2	162
Drosophila_yakuba	rna-XM_002099818.4	192	2	96
Drosophila_yakuba	rna-XM_039377104.1	1	2	0.5
Drosophila_yakuba	rna-XM_015190631.3	97	2	48.5
Drosophila_yakuba	rna-XM_015190038.3	3	1	3
Drosophila_yakuba	rna-XM_002101066.4	128	2	64
Drosophila_yakuba	rna-XM_039377605.2	249	2	124.5
Drosophila_yakuba	rna-XM_015190317.3	144	2	72
Drosophila_yakuba	rna-XM_039370979.2	130	2	65
Drosophila_yakuba	rna-XM_002101019.3	20	2	10
Drosophila_yakuba	rna-XM_002101419.4	167	2	83.5
Drosophila_yakuba	rna-XM_002099885.4	134	2	67
Drosophila_yakuba	rna-XM_002101914.4	137	2	68.5
Drosophila_yakuba	rna-XM_002099653.4	80	2	40
Drosophila_yakuba	rna-XM_015189964.2	163	2	81.5
Drosophila_yakuba	rna-XM_002100455.4	133	2	66.5
Drosophila_yakuba	rna-XM_039371156.2	234	1	234
Drosophila_yakuba	rna-XM_039377118.1	1	2	0.5
Drosophila_yakuba	rna-XM_039375095.1	331	2	165.5
Drosophila_yakuba	rna-XM_015190562.2	218	2	109
Drosophila_yakuba	rna-XM_039371867.1	194	2	97
Drosophila_yakuba	rna-XM_039376216.2	303	2	151.5
Drosophila_yakuba	rna-XM_002101010.3	20	2	10
Drosophila_yakuba	rna-XM_002100509.3	203	2	101.5
Drosophila_yakuba	rna-XM_002100787.4	258	2	129
Drosophila_yakuba	rna-XM_002099853.3	174	2	87
Drosophila_yakuba	rna-XM_002101784.4	118	2	59
Drosophila_yakuba	rna-XM_015191308.3	80	2	40
Drosophila_yakuba	rna-XM_015190525.2	310	2	155
Drosophila_yakuba	rna-XM_002100428.4	128	2	64
Drosophila_yakuba	rna-XM_015190292.3	126	2	63
Drosophila_yakuba	rna-XM_002100354.4	132	2	66
Drosophila_yakuba	rna-XM_002100144.3	259	2	129.5
Drosophila_yakuba	rna-XM_015191314.3	81	2	40.5
Drosophila_yakuba	rna-XM_002100502.3	189	2	94.5
Drosophila_yakuba	rna-XM_002100917.4	96	2	48
Drosophila_yakuba	rna-XM_002101436.4	205	2	102.5
Drosophila_yakuba	rna-XM_015190537.3	249	2	124.5
Drosophila_yakuba	rna-XM_002099990.4	16	2	8
Drosophila_yakuba	rna-XM_015191071.3	117	1	117
Drosophila_yakuba	rna-XM_015189874.3	188	2	94
Drosophila_yakuba	rna-XM_039370095.2	156	2	78
Drosophila_yakuba	rna-XM_002100679.4	324	2	162
Drosophila_yakuba	rna-XM_043207090.1	78	2	39
Drosophila_yakuba	rna-XM_039373700.2	194	2	97
Drosophila_yakuba	rna-XM_002100708.4	325	2	162.5
Drosophila_yakuba	rna-XM_039373831.1	31	2	15.5
Drosophila_yakuba	rna-XM_002099852.4	174	2	87
Drosophila_yakuba	rna-XM_015191002.2	330	2	165
Drosophila_yakuba	rna-XM_015191429.3	97	2	48.5
Drosophila_yakuba	rna-XM_002101060.3	122	2	61
Drosophila_yakuba	rna-XM_002101032.4	43	2	21.5
Drosophila_yakuba	rna-XM_002100082.3	136	2	68
Drosophila_yakuba	rna-XM_002100482.4	167	1	167
Drosophila_yakuba	rna-XM_002100506.4	197	2	98.5
Drosophila_yakuba	rna-XM_039370258.1	328	2	164
Drosophila_yakuba	rna-XM_002099638.4	51	2	25.5
Drosophila_yakuba	rna-XM_039375269.2	28	1	28
Drosophila_yakuba	rna-XM_002100503.4	191	2	95.5
Drosophila_yakuba	rna-XM_002100309.4	135	2	67.5
Drosophila_yakuba	rna-XM_002101986.4	64	2	32
Drosophila_yakuba	rna-XM_002100315.3	132	2	66
Drosophila_yakuba	rna-XM_002101417.3	163	2	81.5
Drosophila_yakuba	rna-XM_002100780.3	304	2	152
Drosophila_yakuba	rna-XM_039371882.2	173	2	86.5
Drosophila_yakuba	rna-XM_002099946.3	54	2	27
Drosophila_yakuba	rna-XM_002101983.4	78	2	39
Drosophila_yakuba	rna-XM_002101140.4	280	2	140
Drosophila_yakuba	rna-XM_002100565.4	299	2	149.5
Drosophila_yakuba	rna-XM_039372327.2	328	2	164
Drosophila_yakuba	rna-XM_002100912.3	96	2	48
Drosophila_yakuba	rna-XM_002099824.3	180	2	90
Drosophila_yakuba	rna-XM_002100326.4	132	2	66
Drosophila_yakuba	rna-XM_002100789.3	253	2	126.5
Drosophila_yakuba	rna-XM_039372025.1	20	2	10
Drosophila_yakuba	rna-XM_002101928.3	151	2	75.5
Drosophila_yakuba	rna-XM_039370109.2	34	1	34
Drosophila_yakuba	rna-XM_002101359.3	53	2	26.5
Drosophila_yakuba	rna-XM_002100960.3	96	2	48
Drosophila_yakuba	rna-XM_002101941.4	139	2	69.5
Drosophila_yakuba	rna-XM_002101432.2	197	2	98.5
Drosophila_yakuba	rna-XM_015190148.3	328	2	164
Drosophila_yakuba	rna-XM_039374812.2	156	1	156
Drosophila_yakuba	rna-XM_039374076.1	28	2	14
Drosophila_yakuba	rna-XM_015190894.2	117	2	58.5
Drosophila_yakuba	rna-XM_039376977.1	115	2	57.5
Drosophila_yakuba	rna-XM_002099857.3	174	2	87
Drosophila_yakuba	rna-XM_015190512.3	328	2	164
Drosophila_yakuba	rna-XM_039376995.2	1	2	0.5
Drosophila_yakuba	rna-XM_002100087.4	148	2	74
Drosophila_yakuba	rna-XM_002100487.3	184	2	92
Drosophila_yakuba	rna-XM_002100175.4	327	2	163.5
Drosophila_yakuba	rna-XM_015190384.2	281	2	140.5
Drosophila_yakuba	rna-XM_002100464.3	142	2	71
Drosophila_yakuba	rna-XM_015190536.3	238	1	238
Drosophila_yakuba	rna-XM_015190902.2	155	2	77.5
Drosophila_yakuba	rna-XM_015190278.3	35	1	35
Drosophila_yakuba	rna-XM_039377628.1	53	2	26.5
Drosophila_yakuba	rna-XM_043206850.1	47	1	47
Drosophila_yakuba	rna-XM_002099947.2	54	2	27
Drosophila_yakuba	rna-XM_039377819.2	29	1	29
Drosophila_yakuba	rna-XM_002101508.4	322	2	161
Drosophila_yakuba	rna-XM_002101646.4	226	2	113
Drosophila_yakuba	rna-XM_039374186.1	197	2	98.5
Drosophila_yakuba	rna-XM_002100404.3	129	2	64.5
Drosophila_yakuba	rna-XM_015190307.2	126	2	63
Drosophila_yakuba	rna-XM_015191062.3	171	2	85.5
Drosophila_yakuba	rna-XM_015190554.3	218	2	109
Drosophila_yakuba	rna-XM_015190962.2	327	2	163.5
Drosophila_yakuba	rna-XM_039370112.2	60	2	30
Drosophila_yakuba	rna-XM_039370096.2	152	1	152
Drosophila_yakuba	rna-XM_039377110.2	329	2	164.5
Drosophila_yakuba	rna-XM_002100611.4	332	2	166
Drosophila_yakuba	rna-XM_002099628.4	31	2	15.5
Drosophila_yakuba	rna-XM_039370133.2	240	1	240
Drosophila_yakuba	rna-XM_043207129.1	129	1	129
Drosophila_yakuba	rna-XM_002101022.4	25	2	12.5
Drosophila_yakuba	rna-XM_002101435.4	203	2	101.5
Drosophila_yakuba	rna-XM_002101035.3	47	2	23.5
Drosophila_yakuba	rna-XM_039377797.2	53	2	26.5
Drosophila_yakuba	rna-XM_002100337.4	132	2	66
Drosophila_yakuba	rna-XM_015190365.2	212	1	212
Drosophila_yakuba	rna-XM_002100177.4	327	2	163.5
Drosophila_yakuba	rna-XM_043207228.1	12	1	12
Drosophila_yakuba	rna-XM_002100485.3	183	2	91.5
Drosophila_yakuba	rna-XM_002099592.4	111	2	55.5
Drosophila_yakuba	rna-XM_039371997.2	168	2	84
Drosophila_yakuba	rna-XM_002100567.4	305	2	152.5
Drosophila_yakuba	rna-XM_015191181.2	119	2	59.5
Drosophila_yakuba	rna-XM_002101681.4	172	2	86
Drosophila_yakuba	rna-XM_015190673.3	7	1	7
Drosophila_yakuba	rna-XM_039377490.2	188	2	94
Drosophila_yakuba	rna-XM_002099889.3	126	2	63
Drosophila_yakuba	rna-XM_002101015.4	20	2	10
Drosophila_yakuba	rna-XM_002100198.3	328	2	164
Drosophila_yakuba	rna-XM_015190414.2	333	2	166.5
Drosophila_yakuba	rna-XM_039375223.2	287	2	143.5
Drosophila_yakuba	rna-XM_002101840.4	21	2	10.5
Drosophila_yakuba	rna-XM_002101878.4	84	2	42
Drosophila_yakuba	rna-XM_002101423.4	177	2	88.5
Drosophila_yakuba	rna-XM_002100059.4	101	2	50.5
Drosophila_yakuba	rna-XM_002100459.3	142	2	71
Drosophila_yakuba	rna-XM_002100505.4	195	2	97.5
Drosophila_yakuba	rna-XM_002099880.3	146	2	73
Drosophila_yakuba	rna-XM_039376265.2	165	2	82.5
Drosophila_yakuba	rna-XM_002099974.4	12	2	6
Drosophila_yakuba	rna-XM_002101426.4	185	2	92.5
Drosophila_yakuba	rna-XM_002100101.3	72	1	72
Drosophila_yakuba	rna-XM_002099701.3	173	2	86.5
Drosophila_yakuba	rna-XM_015189890.3	156	1	156
Drosophila_yakuba	rna-XM_002101918.4	69	1	69
Drosophila_yakuba	rna-XM_002100519.3	221	2	110.5
Drosophila_yakuba	rna-XM_002101400.4	131	2	65.5
Drosophila_yakuba	rna-XM_002099945.3	24	1	24
Drosophila_yakuba	rna-XM_002100563.4	295	2	147.5
Drosophila_yakuba	rna-XM_039377108.1	51	2	25.5
Drosophila_yakuba	rna-XM_015190320.3	146	2	73
Drosophila_yakuba	rna-XM_039371671.1	125	2	62.5
Drosophila_yakuba	rna-XM_015190034.3	16	2	8
Drosophila_yakuba	rna-XM_002100316.3	132	2	66
Drosophila_yakuba	rna-XM_002101985.4	66	2	33
Drosophila_yakuba	rna-XM_015191467.3	29	1	29
Drosophila_yakuba	rna-XM_002101904.4	118	2	59
Drosophila_yakuba	rna-XM_002101409.4	149	2	74.5
Drosophila_yakuba	rna-XM_039373741.1	94	2	47
Drosophila_yakuba	rna-XM_002099597.3	122	2	61
Drosophila_yakuba	rna-XM_002100360.4	132	2	66
Drosophila_yakuba	rna-XM_002100332.3	132	2	66
Drosophila_yakuba	rna-XM_002101341.3	54	2	27
Drosophila_yakuba	rna-XM_002101647.4	224	2	112
Drosophila_yakuba	rna-XM_002101580.3	322	2	161
Drosophila_yakuba	rna-XM_002101328.4	30	2	15
Drosophila_yakuba	rna-XM_015190527.2	302	2	151
Drosophila_yakuba	rna-XM_039376790.1	96	2	48
Drosophila_yakuba	rna-XM_039373434.1	175	2	87.5
Drosophila_yakuba	rna-XM_015191368.3	84	2	42
Drosophila_yakuba	rna-XM_039370747.2	267	2	133.5
Drosophila_yakuba	rna-XM_002101211.4	149	2	74.5
Drosophila_yakuba	rna-XM_002101294.4	28	2	14
Drosophila_yakuba	rna-XM_002101950.4	117	2	58.5
Drosophila_yakuba	rna-XM_002099773.4	194	2	97
Drosophila_yakuba	rna-XM_002100173.4	327	2	163.5
Drosophila_yakuba	rna-XM_002100333.4	132	2	66
Drosophila_yakuba	rna-XM_039374629.2	72	1	72
Drosophila_yakuba	rna-XM_002099549.4	47	2	23.5
Drosophila_yakuba	rna-XM_015190919.3	227	2	113.5
Drosophila_yakuba	rna-XM_039372177.2	190	2	95
Drosophila_yakuba	rna-XM_002100336.4	132	2	66
Drosophila_yakuba	rna-XM_039370213.1	332	2	166
Drosophila_yakuba	rna-XM_002101934.4	150	2	75
Drosophila_yakuba	rna-XM_002101039.3	36	1	36
Drosophila_yakuba	rna-XM_039375349.2	266	2	133
Drosophila_yakuba	rna-XM_015190085.3	152	2	76
Drosophila_yakuba	rna-XM_015190369.2	257	2	128.5
Drosophila_yakuba	rna-XM_002101298.3	22	2	11
Drosophila_yakuba	rna-XM_002100089.4	159	2	79.5
Drosophila_yakuba	rna-XM_002101199.3	171	2	85.5
Drosophila_yakuba	rna-XM_015190611.3	97	2	48.5
Drosophila_yakuba	rna-XM_015190694.3	98	2	49
Drosophila_yakuba	rna-XM_015190566.2	218	2	109
Drosophila_yakuba	rna-XM_002100554.4	271	2	135.5
Drosophila_yakuba	rna-XM_002101462.3	236	2	118
Drosophila_yakuba	rna-XM_039371891.2	173	2	86.5
Drosophila_yakuba	rna-XM_002101201.3	167	2	83.5
Drosophila_yakuba	rna-XM_039373724.1	26	2	13
Drosophila_yakuba	rna-XM_002100080.4	131	2	65.5
Drosophila_yakuba	rna-XM_039377098.1	72	2	36
Drosophila_yakuba	rna-XM_043207169.1	55	2	27.5
Drosophila_yakuba	rna-XM_039370156.1	20	2	10
Drosophila_yakuba	rna-XM_002100764.3	328	2	164
Drosophila_yakuba	rna-XM_002100303.4	149	2	74.5
Drosophila_yakuba	rna-XM_002101737.4	169	2	84.5
Drosophila_yakuba	rna-XM_039376381.2	12	1	12
Drosophila_yakuba	rna-XM_002099804.3	194	2	97
Drosophila_yakuba	rna-XM_002101147.4	274	2	137
Drosophila_yakuba	rna-XM_039377122.2	29	1	29
Drosophila_yakuba	rna-XM_002100055.4	93	2	46.5
Drosophila_yakuba	rna-XM_039370107.2	73	1	73
Drosophila_yakuba	rna-XM_002101277.4	35	2	17.5
Drosophila_yakuba	rna-XM_039376225.2	159	2	79.5
Drosophila_yakuba	rna-XM_039374884.2	137	2	68.5
Drosophila_yakuba	rna-XM_002100500.4	185	2	92.5
Drosophila_yakuba	rna-XM_015190176.2	327	2	163.5
Drosophila_yakuba	rna-XM_002100676.4	324	2	162
Drosophila_yakuba	rna-XM_039372034.2	190	2	95
Drosophila_yakuba	rna-XM_002099992.3	20	2	10
Drosophila_yakuba	rna-XM_015190988.2	329	2	164.5
Drosophila_yakuba	rna-XM_002099656.3	86	2	43
Drosophila_yakuba	rna-XM_002100523.4	229	2	114.5
Drosophila_yakuba	rna-XM_002100958.4	96	2	48
Drosophila_yakuba	rna-XM_002101736.4	169	2	84.5
Drosophila_yakuba	rna-XM_039373211.2	328	2	164
Drosophila_yakuba	rna-XM_015191382.3	84	2	42
Drosophila_yakuba	rna-XM_002101146.4	276	2	138
Drosophila_yakuba	rna-XM_039377473.1	96	2	48
Drosophila_yakuba	rna-XM_002101356.3	53	2	26.5
Drosophila_yakuba	rna-XM_002101733.4	170	2	85
Drosophila_yakuba	rna-XM_002101405.4	141	2	70.5
Drosophila_yakuba	rna-XM_039370106.2	170	2	85
Drosophila_yakuba	rna-XM_039374686.1	110	2	55
Drosophila_yakuba	rna-XM_002100434.3	128	2	64
Drosophila_yakuba	rna-XM_015190922.3	240	2	120
Drosophila_yakuba	rna-XM_002101712.4	171	2	85.5
Drosophila_yakuba	rna-XM_002100939.3	96	2	48
Drosophila_yakuba	rna-XM_015190177.2	327	2	163.5
Drosophila_yakuba	rna-XM_002101989.4	58	2	29
Drosophila_yakuba	rna-XM_002100677.4	324	2	162
Drosophila_yakuba	rna-XM_002101084.3	160	2	80
Drosophila_yakuba	rna-XM_002100728.4	328	2	164
Drosophila_yakuba	rna-XM_039377774.2	324	2	162
Drosophila_yakuba	rna-XM_002099794.4	195	2	97.5
Drosophila_yakuba	rna-XM_002100194.4	328	2	164
Drosophila_yakuba	rna-XM_002099657.3	88	2	44
Drosophila_yakuba	rna-XM_002101760.4	161	2	80.5
Drosophila_yakuba	rna-XM_002100698.3	325	2	162.5
Drosophila_yakuba	rna-XM_039376592.2	57	2	28.5
Drosophila_yakuba	rna-XM_002101732.3	170	2	85
Drosophila_yakuba	rna-XM_002100966.3	93	2	46.5
Drosophila_yakuba	rna-XM_002101518.3	328	2	164
Drosophila_yakuba	rna-XM_015191015.2	332	2	166
Drosophila_yakuba	rna-XM_002100371.3	73	1	73
Drosophila_yakuba	rna-XM_039370217.1	119	1	119
Drosophila_yakuba	rna-XM_039370079.1	132	2	66
Drosophila_yakuba	rna-XM_002099731.3	189	2	94.5
Drosophila_yakuba	rna-XM_002101368.4	68	2	34
Drosophila_yakuba	rna-XM_039377658.2	327	2	163.5
Drosophila_yakuba	rna-XM_002101352.4	54	2	27
Drosophila_yakuba	rna-XM_002101181.4	206	2	103
Drosophila_yakuba	rna-XM_002101504.3	311	2	155.5
Drosophila_yakuba	rna-XM_002100910.4	96	2	48
Drosophila_yakuba	rna-XM_039372879.2	171	2	85.5
Drosophila_yakuba	rna-XM_039370660.2	109	2	54.5
Drosophila_yakuba	rna-XM_002101716.3	171	2	85.5
Drosophila_yakuba	rna-XM_015190243.3	132	2	66
Drosophila_yakuba	rna-XM_039373892.2	3	2	1.5
Drosophila_yakuba	rna-XM_039370798.1	218	2	109
Drosophila_yakuba	rna-XM_002101955.4	106	2	53
Drosophila_yakuba	rna-XM_002101713.3	171	2	85.5
Drosophila_yakuba	rna-XM_002099997.4	30	2	15
Drosophila_yakuba	rna-XM_002101678.4	172	2	86
Drosophila_yakuba	rna-XM_015190565.2	218	2	109
Drosophila_yakuba	rna-XM_002101709.4	171	2	85.5
Drosophila_yakuba	rna-XM_002101564.3	332	2	166
Drosophila_yakuba	rna-XM_002100452.4	127	2	63.5
Drosophila_yakuba	rna-XM_002100052.3	87	2	43.5
Drosophila_yakuba	rna-XM_015191017.2	304	2	152
Drosophila_yakuba	rna-XM_015190086.3	157	2	78.5
Drosophila_yakuba	rna-XM_002099547.4	41	2	20.5
Drosophila_yakuba	rna-XM_015190428.3	324	2	162
Drosophila_yakuba	rna-XM_002101881.4	92	2	46
Drosophila_yakuba	rna-XM_002101957.4	104	2	52
Drosophila_yakuba	rna-XM_002101842.3	25	2	12.5
Drosophila_yakuba	rna-XM_039371110.1	207	1	207
Drosophila_yakuba	rna-XM_002101007.3	19	2	9.5
Drosophila_yakuba	rna-XM_002100056.4	95	2	47.5
Drosophila_yakuba	rna-XM_002099828.4	173	2	86.5
Drosophila_yakuba	rna-XM_039373436.2	53	2	26.5
Drosophila_yakuba	rna-XM_002100811.4	218	2	109
Drosophila_yakuba	rna-XM_002100053.4	89	2	44.5
Drosophila_yakuba	rna-XM_002101924.4	150	2	75
Drosophila_yakuba	rna-XM_039377496.2	230	2	115
Drosophila_yakuba	rna-XM_002100517.3	217	2	108.5
Drosophila_yakuba	rna-XM_043206945.1	4	2	2
Drosophila_yakuba	rna-XM_002100296.3	165	2	82.5
Drosophila_yakuba	rna-XM_002099655.3	84	2	42
Drosophila_yakuba	rna-XM_002100902.4	103	2	51.5
Drosophila_yakuba	rna-XM_039376223.2	171	2	85.5
Drosophila_yakuba	rna-XM_039370166.2	126	2	63
Drosophila_yakuba	rna-XM_015191469.3	159	2	79.5
Drosophila_yakuba	rna-XM_002100675.4	324	2	162
Drosophila_yakuba	rna-XM_002101465.4	238	2	119
Drosophila_yakuba	rna-XM_002101065.3	126	2	63
Drosophila_yakuba	rna-XM_002100293.3	170	2	85
Drosophila_yakuba	rna-XM_002100367.4	132	2	66
Drosophila_yakuba	rna-XM_002100384.4	130	2	65
Drosophila_yakuba	rna-XM_002101843.4	27	2	13.5
Drosophila_yakuba	rna-XM_002101582.4	318	2	159
Drosophila_yakuba	rna-XM_002100121.3	212	2	106
Drosophila_yakuba	rna-XM_002100057.4	97	2	48.5
Drosophila_yakuba	rna-XM_002099721.3	189	2	94.5
Drosophila_yakuba	rna-XM_002101145.4	278	2	139
Drosophila_yakuba	rna-XM_002100532.3	244	2	122
Drosophila_yakuba	rna-XM_002100525.4	233	2	116.5
Drosophila_yakuba	rna-XM_002100560.4	287	2	143.5
Drosophila_yakuba	rna-XM_015190876.2	9	1	9
Drosophila_yakuba	rna-XM_015191178.3	131	2	65.5
Drosophila_yakuba	rna-XM_002101968.3	94	2	47
Drosophila_yakuba	rna-XM_039376209.2	332	2	166
Drosophila_yakuba	rna-XM_002100363.4	132	2	66
Drosophila_yakuba	rna-XM_002101696.3	170	2	85
Drosophila_yakuba	rna-XM_002100704.3	325	2	162.5
Drosophila_yakuba	rna-XM_015191140.3	11	2	5.5
Drosophila_yakuba	rna-XM_015190917.2	223	2	111.5
Drosophila_yakuba	rna-XM_002100366.4	132	2	66
Drosophila_yakuba	rna-XM_002101693.3	170	2	85
Drosophila_yakuba	rna-XM_002101275.4	39	2	19.5
Drosophila_yakuba	rna-XM_043207208.1	118	2	59
Drosophila_yakuba	rna-XM_002100240.4	278	2	139
Drosophila_yakuba	rna-XM_002100278.4	201	2	100.5
Drosophila_yakuba	rna-XM_002101002.4	19	2	9.5
Drosophila_yakuba	rna-XM_002100965.3	95	2	47.5
Drosophila_yakuba	rna-XM_039370650.1	136	2	68
Drosophila_yakuba	rna-XM_039377049.2	101	2	50.5
Drosophila_yakuba	rna-XM_015191437.3	99	2	49.5
Drosophila_yakuba	rna-XM_015190245.3	132	2	66
Drosophila_yakuba	rna-XM_002100249.4	261	2	130.5
Drosophila_yakuba	rna-XM_002100907.3	96	2	48
Drosophila_yakuba	rna-XM_039377117.2	1	2	0.5
Drosophila_yakuba	rna-XM_002100362.3	132	2	66
Drosophila_yakuba	rna-XM_002101715.3	171	2	85.5
Drosophila_yakuba	rna-XM_039377790.2	71	1	71
Drosophila_yakuba	rna-XM_002100148.4	278	2	139
Drosophila_yakuba	rna-XM_015190791.2	183	2	91.5
Drosophila_yakuba	rna-XM_002101528.4	329	2	164.5
Drosophila_yakuba	rna-XM_002100461.3	142	2	71
Drosophila_yakuba	rna-XM_002100061.4	105	2	52.5
Drosophila_yakuba	rna-XM_002101478.4	260	2	130
Drosophila_yakuba	rna-XM_002101078.3	150	2	75
Drosophila_yakuba	rna-XM_002101823.4	36	2	18
Drosophila_yakuba	rna-XM_039377788.2	250	2	125
Drosophila_yakuba	rna-XM_015190808.2	112	2	56
Drosophila_yakuba	rna-XM_039371027.1	170	1	170
Drosophila_yakuba	rna-XM_002100838.4	216	2	108
Drosophila_yakuba	rna-XM_002101888.3	102	2	51
Drosophila_yakuba	rna-XM_002099870.4	174	2	87
Drosophila_yakuba	rna-XM_002101224.3	122	2	61
Drosophila_yakuba	rna-XM_002101301.3	16	2	8
Drosophila_yakuba	rna-XM_015190814.2	67	2	33.5
Drosophila_yakuba	rna-XM_039370328.2	24	1	24
Drosophila_yakuba	rna-XM_015190773.2	252	2	126
Drosophila_yakuba	rna-XM_015190549.2	238	2	119
Drosophila_yakuba	rna-XM_002100203.4	328	2	164
Drosophila_yakuba	rna-XM_002101822.3	38	2	19
Drosophila_yakuba	rna-XM_015190682.3	74	2	37
Drosophila_yakuba	rna-XM_002101835.4	8	2	4
Drosophila_yakuba	rna-XM_015190470.3	221	1	221
Drosophila_yakuba	rna-XM_015191394.2	83	2	41.5
