Species	gene	total_score	count	average_score
Drosophila_santomea	rna-XM_039632698.2	652	2	326
Drosophila_santomea	rna-XM_039623422.2	812	2	406
Drosophila_santomea	rna-XM_039644008.1	39	2	19.5
Drosophila_santomea	rna-XM_039646453.1	1139	2	569.5
Drosophila_santomea	rna-XM_039629304.1	913	2	456.5
Drosophila_santomea	rna-XM_039629818.1	661	1	661
Drosophila_santomea	rna-XM_039628751.2	82	1	82
Drosophila_santomea	rna-XM_039624832.1	627	2	313.5
Drosophila_santomea	rna-XM_039645162.2	1	1	1
Drosophila_santomea	rna-XM_039630535.1	482	2	241
Drosophila_santomea	rna-XM_039628238.1	282	2	141
Drosophila_santomea	rna-XM_039630567.1	480	2	240
Drosophila_santomea	rna-XM_039640854.1	250	2	125
Drosophila_santomea	rna-XM_039634135.1	265	2	132.5
Drosophila_santomea	rna-XM_039626765.1	480	2	240
Drosophila_santomea	rna-XM_039636432.2	1886	2	943
Drosophila_santomea	rna-XM_039625784.2	618	2	309
Drosophila_santomea	rna-XM_039641160.2	172	2	86
Drosophila_santomea	rna-XM_039631620.2	556	2	278
Drosophila_santomea	rna-XM_039624973.2	356	2	178
Drosophila_santomea	rna-XM_039625466.2	107	2	53.5
Drosophila_santomea	rna-XM_039627965.2	27	2	13.5
Drosophila_santomea	rna-XM_039645736.2	520	2	260
Drosophila_santomea	rna-XM_039633475.2	1178	2	589
Drosophila_santomea	rna-XM_039636836.1	1112	2	556
Drosophila_santomea	rna-XM_039628551.2	157	2	78.5
Drosophila_santomea	rna-XM_039629315.1	482	2	241
Drosophila_santomea	rna-XM_039643876.2	220	2	110
Drosophila_santomea	rna-XM_039632025.1	643	2	321.5
Drosophila_santomea	rna-XM_039643126.2	75	2	37.5
Drosophila_santomea	rna-XM_039633666.2	480	2	240
Drosophila_santomea	rna-XM_039624554.2	158	2	79
Drosophila_santomea	rna-XM_039635107.2	1028	2	514
Drosophila_santomea	rna-XM_039626507.2	238	2	119
Drosophila_santomea	rna-XM_039629241.1	481	2	240.5
Drosophila_santomea	rna-XM_039642610.1	330	2	165
Drosophila_santomea	rna-XM_039642878.2	132	1	132
Drosophila_santomea	rna-XM_039640196.2	1425	2	712.5
Drosophila_santomea	rna-XM_044006448.1	178	1	178
Drosophila_santomea	rna-XM_039629334.2	417	2	208.5
Drosophila_santomea	rna-XM_039635273.2	1263	2	631.5
Drosophila_santomea	rna-XM_039646371.2	524	2	262
Drosophila_santomea	rna-XM_039632958.2	300	2	150
Drosophila_santomea	rna-XM_039642401.2	96	2	48
Drosophila_santomea	rna-XM_039632668.2	146	2	73
Drosophila_santomea	rna-XM_039624713.1	47	2	23.5
Drosophila_santomea	rna-XM_039637253.2	1880	2	940
Drosophila_santomea	rna-XM_039630505.2	652	2	326
Drosophila_santomea	rna-XM_039631991.2	127	2	63.5
Drosophila_santomea	rna-XM_039641488.1	125	1	125
Drosophila_santomea	rna-XM_039639488.2	1102	2	551
Drosophila_santomea	rna-XM_039637399.2	279	2	139.5
Drosophila_santomea	rna-XM_039634048.2	918	2	459
Drosophila_santomea	rna-XM_039633696.2	566	2	283
Drosophila_santomea	rna-XM_039634197.1	471	2	235.5
Drosophila_santomea	rna-XM_039639579.2	1140	2	570
Drosophila_santomea	rna-XM_039637235.2	542	2	271
Drosophila_santomea	rna-XM_039641004.2	89	2	44.5
Drosophila_santomea	rna-XM_039639004.1	1870	2	935
Drosophila_santomea	rna-XM_039636806.2	421	2	210.5
Drosophila_santomea	rna-XM_039641190.2	168	2	84
Drosophila_santomea	rna-XM_039637267.2	634	2	317
Drosophila_santomea	rna-XM_039643341.1	650	2	325
Drosophila_santomea	rna-XM_039630514.2	209	2	104.5
Drosophila_santomea	rna-XM_039642375.2	8	2	4
Drosophila_santomea	rna-XM_039630275.2	574	2	287
Drosophila_santomea	rna-XM_039628578.2	1130	2	565
Drosophila_santomea	rna-XM_044005758.1	670	2	335
Drosophila_santomea	rna-XM_039626103.2	17	2	8.5
Drosophila_santomea	rna-XM_039628191.2	54	2	27
Drosophila_santomea	rna-XM_039624000.2	628	2	314
Drosophila_santomea	rna-XM_039635503.2	1683	2	841.5
Drosophila_santomea	rna-XM_039624194.2	356	2	178
Drosophila_santomea	rna-XM_039644340.1	207	2	103.5
Drosophila_santomea	rna-XM_039634793.1	471	2	235.5
Drosophila_santomea	rna-XM_039643997.1	83	1	83
Drosophila_santomea	rna-XM_039632711.1	596	2	298
Drosophila_santomea	rna-XM_039645804.2	1074	2	537
Drosophila_santomea	rna-XM_039636704.1	700	2	350
Drosophila_santomea	rna-XM_039633049.1	478	2	239
Drosophila_santomea	rna-XM_039633902.1	806	2	403
Drosophila_santomea	rna-XM_039631810.1	478	2	239
Drosophila_santomea	rna-XM_039646712.2	518	2	259
Drosophila_santomea	rna-XM_039625226.2	615	2	307.5
Drosophila_santomea	rna-XM_039623616.2	1030	2	515
Drosophila_santomea	rna-XM_039643914.2	4	2	2
Drosophila_santomea	rna-XM_039628778.2	286	2	143
Drosophila_santomea	rna-XM_039634330.1	1024	2	512
Drosophila_santomea	rna-XM_039641365.2	5	2	2.5
Drosophila_santomea	rna-XM_039644894.1	53	2	26.5
Drosophila_santomea	rna-XM_039627319.2	626	2	313
Drosophila_santomea	rna-XM_039636079.2	1601	2	800.5
Drosophila_santomea	rna-XM_039635416.2	1424	2	712
Drosophila_santomea	rna-XM_039629969.1	574	2	287
Drosophila_santomea	rna-XM_044005890.1	71	2	35.5
Drosophila_santomea	rna-XM_039645815.2	292	2	146
Drosophila_santomea	rna-XM_039643693.1	184	2	92
Drosophila_santomea	rna-XM_039625090.1	384	2	192
Drosophila_santomea	rna-XM_039636529.1	1538	2	769
Drosophila_santomea	rna-XM_039627859.1	292	2	146
Drosophila_santomea	rna-XM_039642232.2	894	2	447
Drosophila_santomea	rna-XM_044006416.1	640	2	320
Drosophila_santomea	rna-XM_039631595.2	977	2	488.5
Drosophila_santomea	rna-XM_039625400.2	108	2	54
Drosophila_santomea	rna-XM_039628695.2	277	2	138.5
Drosophila_santomea	rna-XM_039632267.1	119	2	59.5
Drosophila_santomea	rna-XM_039626386.2	304	2	152
Drosophila_santomea	rna-XM_039638285.2	856	2	428
Drosophila_santomea	rna-XM_039635343.1	267	2	133.5
Drosophila_santomea	rna-XM_039626012.2	306	2	153
Drosophila_santomea	rna-XM_039639224.2	117	1	117
Drosophila_santomea	rna-XM_039633600.2	105	1	105
Drosophila_santomea	rna-XM_039644363.1	2	1	2
Drosophila_santomea	rna-XM_039644500.2	796	2	398
Drosophila_santomea	rna-XM_039643469.1	194	2	97
Drosophila_santomea	rna-XM_039631321.2	415	2	207.5
Drosophila_santomea	rna-XM_039631795.2	571	2	285.5
Drosophila_santomea	rna-XM_039638263.2	1112	2	556
Drosophila_santomea	rna-XM_039629405.2	925	2	462.5
Drosophila_santomea	rna-XM_039623539.1	878	2	439
Drosophila_santomea	rna-XM_039632242.2	434	2	217
Drosophila_santomea	rna-XM_039637668.1	874	2	437
Drosophila_santomea	rna-XM_039630901.2	84	2	42
Drosophila_santomea	rna-XM_039629497.1	157	2	78.5
Drosophila_santomea	rna-XM_039635978.1	1533	2	766.5
Drosophila_santomea	rna-XM_039634382.2	188	2	94
Drosophila_santomea	rna-XM_039641494.1	338	2	169
Drosophila_santomea	rna-XM_039644270.2	159	2	79.5
Drosophila_santomea	rna-XM_039639029.1	1427	2	713.5
Drosophila_santomea	rna-XM_039639494.2	1101	2	550.5
Drosophila_santomea	rna-XM_039641029.2	246	2	123
Drosophila_santomea	rna-XM_039638615.2	1405	2	702.5
Drosophila_santomea	rna-XM_039646095.1	878	2	439
Drosophila_santomea	rna-XM_039625006.1	628	2	314
Drosophila_santomea	rna-XM_039636092.2	697	2	348.5
Drosophila_santomea	rna-XM_039641058.1	244	2	122
Drosophila_santomea	rna-XM_039624538.2	440	2	220
Drosophila_santomea	rna-XM_039638604.2	1257	2	628.5
Drosophila_santomea	rna-XM_039646659.1	639	2	319.5
Drosophila_santomea	rna-XM_039626362.2	282	2	141
Drosophila_santomea	rna-XM_039629227.1	480	2	240
Drosophila_santomea	rna-XM_039643501.2	130	2	65
Drosophila_santomea	rna-XM_039644468.2	308	2	154
Drosophila_santomea	rna-XM_039640367.1	79	2	39.5
Drosophila_santomea	rna-XM_039637711.2	388	2	194
Drosophila_santomea	rna-XM_039634410.1	519	2	259.5
Drosophila_santomea	rna-XM_039629803.1	1061	2	530.5
Drosophila_santomea	rna-XM_039638370.1	1893	2	946.5
Drosophila_santomea	rna-XM_039629712.2	333	2	166.5
Drosophila_santomea	rna-XM_039623377.2	320	2	160
Drosophila_santomea	rna-XM_039636168.2	181	2	90.5
Drosophila_santomea	rna-XM_039641417.2	310	2	155
Drosophila_santomea	rna-XM_039646628.2	633	2	316.5
Drosophila_santomea	rna-XM_039625568.2	69	2	34.5
Drosophila_santomea	rna-XM_039624096.2	25	2	12.5
Drosophila_santomea	rna-XM_044006107.1	418	2	209
Drosophila_santomea	rna-XM_039643889.2	143	2	71.5
Drosophila_santomea	rna-XM_039623648.2	231	1	231
Drosophila_santomea	rna-XM_039643480.2	193	2	96.5
Drosophila_santomea	rna-XM_039629945.2	652	2	326
Drosophila_santomea	rna-XM_039638300.2	706	2	353
Drosophila_santomea	rna-XM_039632974.2	300	2	150
Drosophila_santomea	rna-XM_039642854.2	256	2	128
Drosophila_santomea	rna-XM_039627830.2	192	2	96
Drosophila_santomea	rna-XM_039628452.2	313	2	156.5
Drosophila_santomea	rna-XM_039643047.2	217	2	108.5
Drosophila_santomea	rna-XM_039633083.2	329	2	164.5
Drosophila_santomea	rna-XM_039646741.2	219	2	109.5
Drosophila_santomea	rna-XM_039635841.1	1026	2	513
Drosophila_santomea	rna-XM_039628856.1	147	2	73.5
Drosophila_santomea	rna-XM_039623395.2	158	2	79
Drosophila_santomea	rna-XM_039632553.2	1200	2	600
Drosophila_santomea	rna-XM_039636531.2	838	2	419
Drosophila_santomea	rna-XM_039632767.2	481	2	240.5
Drosophila_santomea	rna-XM_039632742.1	905	2	452.5
Drosophila_santomea	rna-XM_039638763.1	189	2	94.5
Drosophila_santomea	rna-XM_039633037.2	162	2	81
Drosophila_santomea	rna-XM_039628030.1	494	2	247
Drosophila_santomea	rna-XM_044006389.1	1405	2	702.5
Drosophila_santomea	rna-XM_039632626.1	300	2	150
Drosophila_santomea	rna-XM_039631823.2	1141	2	570.5
Drosophila_santomea	rna-XM_039632753.2	481	2	240.5
Drosophila_santomea	rna-XM_039624161.2	629	2	314.5
Drosophila_santomea	rna-XM_039639524.1	249	2	124.5
Drosophila_santomea	rna-XM_039643771.1	391	2	195.5
Drosophila_santomea	rna-XM_039644200.1	639	2	319.5
Drosophila_santomea	rna-XM_039629932.1	633	2	316.5
Drosophila_santomea	rna-XM_039635908.2	1404	2	702
Drosophila_santomea	rna-XM_039624520.2	386	2	193
Drosophila_santomea	rna-XM_039638167.1	917	2	458.5
Drosophila_santomea	rna-XM_039642556.1	110	2	55
Drosophila_santomea	rna-XM_039642927.2	214	2	107
Drosophila_santomea	rna-XM_039633315.2	760	2	380
Drosophila_santomea	rna-XM_039645109.1	59	2	29.5
Drosophila_santomea	rna-XM_044005774.1	284	2	142
Drosophila_santomea	rna-XM_044005685.1	129	2	64.5
Drosophila_santomea	rna-XM_039628677.2	82	2	41
Drosophila_santomea	rna-XM_039627045.1	66	2	33
Drosophila_santomea	rna-XM_044005663.1	71	1	71
Drosophila_santomea	rna-XM_044005953.1	302	2	151
Drosophila_santomea	rna-XM_039631577.2	560	2	280
Drosophila_santomea	rna-XM_039625581.2	279	2	139.5
Drosophila_santomea	rna-XM_039624720.2	68	2	34
Drosophila_santomea	rna-XM_039641422.2	53	2	26.5
Drosophila_santomea	rna-XM_039628348.2	158	2	79
Drosophila_santomea	rna-XM_039629727.2	322	2	161
Drosophila_santomea	rna-XM_039628754.2	94	2	47
Drosophila_santomea	rna-XM_039625809.2	282	2	141
Drosophila_santomea	rna-XM_039638142.2	1405	2	702.5
Drosophila_santomea	rna-XM_039639826.2	7	1	7
Drosophila_santomea	rna-XM_039641176.1	24	2	12
Drosophila_santomea	rna-XM_039639176.2	110	1	110
Drosophila_santomea	rna-XM_039636499.2	73	2	36.5
Drosophila_santomea	rna-XM_039627450.1	1011	1	1011
Drosophila_santomea	rna-XM_039629301.1	147	2	73.5
Drosophila_santomea	rna-XM_039637211.1	451	2	225.5
Drosophila_santomea	rna-XM_039632163.2	296	2	148
Drosophila_santomea	rna-XM_039624751.2	108	2	54
Drosophila_santomea	rna-XM_039633329.2	418	2	209
Drosophila_santomea	rna-XM_039629741.2	598	2	299
Drosophila_santomea	rna-XM_039623152.1	639	2	319.5
Drosophila_santomea	rna-XM_039644051.2	173	2	86.5
Drosophila_santomea	rna-XM_039625174.2	152	1	152
Drosophila_santomea	rna-XM_039633744.1	358	2	179
Drosophila_santomea	rna-XM_039632681.2	444	2	222
Drosophila_santomea	rna-XM_039638631.1	1549	2	774.5
Drosophila_santomea	rna-XM_039637626.2	480	2	240
Drosophila_santomea	rna-XM_039636942.1	1360	2	680
Drosophila_santomea	rna-XM_039636009.1	1770	2	885
Drosophila_santomea	rna-XM_039628066.2	124	2	62
Drosophila_santomea	rna-XM_039639279.1	9	1	9
Drosophila_santomea	rna-XM_039623143.2	98	2	49
Drosophila_santomea	rna-XM_039641279.2	335	2	167.5
Drosophila_santomea	rna-XM_039634984.1	1866	2	933
Drosophila_santomea	rna-XM_039637753.1	174	2	87
Drosophila_santomea	rna-XM_039630214.1	147	2	73.5
Drosophila_santomea	rna-XM_039638981.1	700	1	700
Drosophila_santomea	rna-XM_039640202.2	252	2	126
Drosophila_santomea	rna-XM_039631419.1	203	2	101.5
Drosophila_santomea	rna-XM_039637542.2	1427	2	713.5
Drosophila_santomea	rna-XM_039643456.1	91	2	45.5
Drosophila_santomea	rna-XM_044005640.1	243	1	243
Drosophila_santomea	rna-XM_039645081.2	56	1	56
Drosophila_santomea	rna-XM_039636657.2	1823	2	911.5
Drosophila_santomea	rna-XM_044006023.1	601	2	300.5
Drosophila_santomea	rna-XM_039626295.2	271	2	135.5
Drosophila_santomea	rna-XM_039623786.1	197	2	98.5
Drosophila_santomea	rna-XM_039637553.1	1721	2	860.5
Drosophila_santomea	rna-XM_039637735.1	1405	2	702.5
Drosophila_santomea	rna-XM_039627462.2	135	1	135
Drosophila_santomea	rna-XM_039646682.1	679	2	339.5
Drosophila_santomea	rna-XM_039630205.1	497	2	248.5
Drosophila_santomea	rna-XM_039646475.1	575	2	287.5
Drosophila_santomea	rna-XM_039624683.2	467	2	233.5
Drosophila_santomea	rna-XM_039639074.2	1092	2	546
Drosophila_santomea	rna-XM_039633435.2	298	2	149
Drosophila_santomea	rna-XM_039641509.2	61	2	30.5
Drosophila_santomea	rna-XM_039630775.1	601	2	300.5
Drosophila_santomea	rna-XM_039639509.1	1943	2	971.5
Drosophila_santomea	rna-XM_039646666.1	355	2	177.5
Drosophila_santomea	rna-XM_039627486.2	412	2	206
Drosophila_santomea	rna-XM_039636126.1	1461	1	1461
Drosophila_santomea	rna-XM_039627977.2	285	2	142.5
Drosophila_santomea	rna-XM_039644426.1	132	2	66
Drosophila_santomea	rna-XM_039640772.2	16	2	8
Drosophila_santomea	rna-XM_039646527.2	1064	2	532
Drosophila_santomea	rna-XM_039636204.2	1040	2	520
Drosophila_santomea	rna-XM_039635389.2	1745	2	872.5
Drosophila_santomea	rna-XM_039638540.1	916	2	458
Drosophila_santomea	rna-XM_039637163.1	1109	2	554.5
Drosophila_santomea	rna-XM_039623547.2	750	2	375
Drosophila_santomea	rna-XM_039625957.2	101	1	101
Drosophila_santomea	rna-XM_039630934.1	1160	2	580
Drosophila_santomea	rna-XM_039632302.2	598	2	299
Drosophila_santomea	rna-XM_039634293.2	1404	2	702
Drosophila_santomea	rna-XM_039634359.2	181	2	90.5
Drosophila_santomea	rna-XM_039624872.1	285	2	142.5
Drosophila_santomea	rna-XM_039625642.1	129	2	64.5
Drosophila_santomea	rna-XM_039645576.2	252	2	126
Drosophila_santomea	rna-XM_039623562.1	879	2	439.5
Drosophila_santomea	rna-XM_039637185.1	1405	2	702.5
Drosophila_santomea	rna-XM_039641709.2	167	2	83.5
Drosophila_santomea	rna-XM_039629980.2	983	2	491.5
Drosophila_santomea	rna-XM_039646301.1	97	2	48.5
Drosophila_santomea	rna-XM_039642471.1	58	1	58
Drosophila_santomea	rna-XM_039642808.1	74	2	37
Drosophila_santomea	rna-XM_039643445.2	170	2	85
Drosophila_santomea	rna-XM_039630427.2	658	2	329
Drosophila_santomea	rna-XM_039625963.2	524	2	262
Drosophila_santomea	rna-XM_039636215.2	1587	2	793.5
Drosophila_santomea	rna-XM_039642580.2	64	2	32
Drosophila_santomea	rna-XM_039624637.2	371	2	185.5
Drosophila_santomea	rna-XM_039640572.2	32	2	16
Drosophila_santomea	rna-XM_039628082.2	133	2	66.5
Drosophila_santomea	rna-XM_039635586.1	1755	2	877.5
Drosophila_santomea	rna-XM_039635143.2	1394	2	697
Drosophila_santomea	rna-XM_039625833.1	34	2	17
Drosophila_santomea	rna-XM_044005699.1	116	2	58
Drosophila_santomea	rna-XM_039644163.2	90	2	45
Drosophila_santomea	rna-XM_039628075.2	33	2	16.5
Drosophila_santomea	rna-XM_039643523.2	168	2	84
Drosophila_santomea	rna-XM_039646060.2	896	2	448
Drosophila_santomea	rna-XM_039638431.1	133	2	66.5
Drosophila_santomea	rna-XM_039642998.1	38	2	19
Drosophila_santomea	rna-XM_039626186.1	131	2	65.5
Drosophila_santomea	rna-XM_039623773.1	895	2	447.5
Drosophila_santomea	rna-XM_039637426.2	250	2	125
Drosophila_santomea	rna-XM_039627378.1	204	2	102
Drosophila_santomea	rna-XM_039635925.2	743	2	371.5
Drosophila_santomea	rna-XM_039636018.1	917	2	458.5
Drosophila_santomea	rna-XM_039625329.2	34	1	34
Drosophila_santomea	rna-XM_039637822.1	1406	2	703
Drosophila_santomea	rna-XM_039629598.1	574	2	287
Drosophila_santomea	rna-XM_039629171.1	1156	2	578
Drosophila_santomea	rna-XM_039637172.1	1095	1	1095
Drosophila_santomea	rna-XM_039645187.2	37	2	18.5
Drosophila_santomea	rna-XM_039626552.1	581	2	290.5
Drosophila_santomea	rna-XM_039631619.1	147	2	73.5
Drosophila_santomea	rna-XM_039626743.2	50	2	25
Drosophila_santomea	rna-XM_039627125.1	16	2	8
Drosophila_santomea	rna-XM_039634182.1	1404	2	702
Drosophila_santomea	rna-XM_039634927.2	1108	2	554
Drosophila_santomea	rna-XM_039644157.2	100	2	50
Drosophila_santomea	rna-XM_039640674.2	22	1	22
Drosophila_santomea	rna-XM_044006160.1	570	2	285
Drosophila_santomea	rna-XM_039625972.2	447	2	223.5
Drosophila_santomea	rna-XM_039636457.2	1803	2	901.5
Drosophila_santomea	rna-XM_039627952.2	354	2	177
Drosophila_santomea	rna-XM_039640757.2	330	2	165
Drosophila_santomea	rna-XM_039641951.1	277	2	138.5
Drosophila_santomea	rna-XM_039631408.1	1137	2	568.5
Drosophila_santomea	rna-XM_039639951.2	1112	2	556
Drosophila_santomea	rna-XM_039639661.2	702	2	351
Drosophila_santomea	rna-XM_039638022.2	1309	2	654.5
Drosophila_santomea	rna-XM_039631871.1	58	1	58
Drosophila_santomea	rna-XM_039645765.2	650	2	325
Drosophila_santomea	rna-XM_039636865.1	1625	2	812.5
Drosophila_santomea	rna-XM_039624483.2	516	2	258
Drosophila_santomea	rna-XM_039643982.1	56	2	28
Drosophila_santomea	rna-XM_039646675.1	633	2	316.5
Drosophila_santomea	rna-XM_039632200.1	514	2	257
Drosophila_santomea	rna-XM_039627686.2	301	2	150.5
Drosophila_santomea	rna-XM_039633667.2	480	2	240
Drosophila_santomea	rna-XM_039631303.2	1047	2	523.5
Drosophila_santomea	rna-XM_039629043.2	374	2	187
Drosophila_santomea	rna-XM_039643877.2	171	2	85.5
Drosophila_santomea	rna-XM_039631560.1	943	2	471.5
Drosophila_santomea	rna-XM_039633635.2	195	1	195
Drosophila_santomea	rna-XM_039634532.1	774	2	387
Drosophila_santomea	rna-XM_039645146.1	1	1	1
Drosophila_santomea	rna-XM_039639518.1	591	2	295.5
Drosophila_santomea	rna-XM_039643632.1	161	2	80.5
Drosophila_santomea	rna-XM_039633526.1	221	1	221
Drosophila_santomea	rna-XM_039630923.2	242	2	121
Drosophila_santomea	rna-XM_039640153.2	755	2	377.5
Drosophila_santomea	rna-XM_039625467.2	449	2	224.5
Drosophila_santomea	rna-XM_044006521.1	50	2	25
Drosophila_santomea	rna-XM_039636672.2	1483	2	741.5
Drosophila_santomea	rna-XM_039622960.2	219	2	109.5
Drosophila_santomea	rna-XM_039630008.2	147	2	73.5
Drosophila_santomea	rna-XM_039626625.2	447	2	223.5
Drosophila_santomea	rna-XM_039631760.1	387	2	193.5
Drosophila_santomea	rna-XM_039644767.2	101	2	50.5
Drosophila_santomea	rna-XM_044006239.1	471	2	235.5
Drosophila_santomea	rna-XM_039644553.2	55	1	55
Drosophila_santomea	rna-XM_039630566.1	8	2	4
Drosophila_santomea	rna-XM_039632861.1	598	2	299
Drosophila_santomea	rna-XM_039645565.2	250	2	125
Drosophila_santomea	rna-XM_039624676.2	508	2	254
Drosophila_santomea	rna-XM_039625846.2	428	2	214
Drosophila_santomea	rna-XM_039640135.2	1618	1	1618
Drosophila_santomea	rna-XM_039633642.1	616	2	308
Drosophila_santomea	rna-XM_039640167.2	695	2	347.5
Drosophila_santomea	rna-XM_039627473.2	194	2	97
Drosophila_santomea	rna-XM_039633726.1	573	2	286.5
Drosophila_santomea	rna-XM_039637644.2	1227	2	613.5
Drosophila_santomea	rna-XM_039638851.2	1404	2	702
Drosophila_santomea	rna-XM_039645783.2	385	2	192.5
Drosophila_santomea	rna-XM_039624465.2	65	2	32.5
Drosophila_santomea	rna-XM_039625083.2	374	2	187
Drosophila_santomea	rna-XM_039634580.2	1929	2	964.5
Drosophila_santomea	rna-XM_039633131.2	599	2	299.5
Drosophila_santomea	rna-XM_039628962.2	652	2	326
Drosophila_santomea	rna-XM_039628652.2	279	2	139.5
Drosophila_santomea	rna-XM_039631552.2	145	2	72.5
Drosophila_santomea	rna-XM_039642328.1	250	2	125
Drosophila_santomea	rna-XM_039639733.2	705	2	352.5
Drosophila_santomea	rna-XM_039638202.1	938	2	469
Drosophila_santomea	rna-XM_039637770.2	1100	2	550
Drosophila_santomea	rna-XM_039625999.2	238	1	238
Drosophila_santomea	rna-XM_039639555.2	2036	2	1018
Drosophila_santomea	rna-XM_039638311.1	1043	2	521.5
Drosophila_santomea	rna-XM_039634314.1	1010	2	505
Drosophila_santomea	rna-XM_039630641.2	923	2	461.5
Drosophila_santomea	rna-XM_039624067.2	302	2	151
Drosophila_santomea	rna-XM_039635750.2	1106	2	553
Drosophila_santomea	rna-XM_039624042.1	531	2	265.5
Drosophila_santomea	rna-XM_039624909.1	193	2	96.5
Drosophila_santomea	rna-XM_039642293.2	104	2	52
Drosophila_santomea	rna-XM_039635521.2	387	2	193.5
Drosophila_santomea	rna-XM_044005672.1	121	2	60.5
Drosophila_santomea	rna-XM_039626408.2	629	2	314.5
Drosophila_santomea	rna-XM_039634397.2	189	2	94.5
Drosophila_santomea	rna-XM_039634780.2	2036	2	1018
Drosophila_santomea	rna-XM_039639787.2	1651	2	825.5
Drosophila_santomea	rna-XM_039629482.1	209	2	104.5
Drosophila_santomea	rna-XM_039641390.1	169	2	84.5
Drosophila_santomea	rna-XM_039626084.1	631	2	315.5
Drosophila_santomea	rna-XM_039632172.2	599	2	299.5
Drosophila_santomea	rna-XM_039629886.2	145	2	72.5
Drosophila_santomea	rna-XM_039634269.2	607	2	303.5
Drosophila_santomea	rna-XM_044006884.1	375	2	187.5
Drosophila_santomea	rna-XM_039625037.2	317	2	158.5
Drosophila_santomea	rna-XM_039637570.2	957	2	478.5
Drosophila_santomea	rna-XM_039634941.2	1097	2	548.5
Drosophila_santomea	rna-XM_039640740.2	554	2	277
Drosophila_santomea	rna-XM_039636087.2	697	2	348.5
Drosophila_santomea	rna-XM_039645961.2	640	2	320
Drosophila_santomea	rna-XM_039645651.2	640	2	320
Drosophila_santomea	rna-XM_039646052.1	878	2	439
Drosophila_santomea	rna-XM_039641546.2	251	2	125.5
Drosophila_santomea	rna-XM_039630530.2	253	2	126.5
Drosophila_santomea	rna-XM_039643210.2	157	2	78.5
Drosophila_santomea	rna-XM_039636055.2	1662	1	1662
Drosophila_santomea	rna-XM_039644140.2	206	2	103
Drosophila_santomea	rna-XM_039628725.1	614	2	307
Drosophila_santomea	rna-XM_039635919.2	299	2	149.5
Drosophila_santomea	rna-XM_039633809.2	101	2	50.5
Drosophila_santomea	rna-XM_039639746.1	1770	2	885
Drosophila_santomea	rna-XM_039630259.2	197	2	98.5
Drosophila_santomea	rna-XM_039632020.2	306	2	153
Drosophila_santomea	rna-XM_039625818.2	317	2	158.5
Drosophila_santomea	rna-XM_039631536.2	481	2	240.5
Drosophila_santomea	rna-XM_039642984.1	179	2	89.5
Drosophila_santomea	rna-XM_039631162.2	481	2	240.5
Drosophila_santomea	rna-XM_039639137.2	1144	2	572
Drosophila_santomea	rna-XM_039644681.2	302	2	151
Drosophila_santomea	rna-XM_039625670.1	301	2	150.5
Drosophila_santomea	rna-XM_039627119.1	54	2	27
Drosophila_santomea	rna-XM_039642423.2	192	2	96
Drosophila_santomea	rna-XM_039636699.2	700	2	350
Drosophila_santomea	rna-XM_039642634.1	186	2	93
Drosophila_santomea	rna-XM_039629584.1	1197	2	598.5
Drosophila_santomea	rna-XM_039632051.2	574	2	287
Drosophila_santomea	rna-XM_039625600.2	285	2	142.5
Drosophila_santomea	rna-XM_044006616.1	275	2	137.5
Drosophila_santomea	rna-XM_039627748.1	627	2	313.5
Drosophila_santomea	rna-XM_039625411.1	329	2	164.5
Drosophila_santomea	rna-XM_039627354.1	36	2	18
Drosophila_santomea	rna-XM_039642330.1	27	2	13.5
Drosophila_santomea	rna-XM_039638813.1	1772	2	886
Drosophila_santomea	rna-XM_039628407.1	175	1	175
Drosophila_santomea	rna-XM_039633400.2	628	2	314
Drosophila_santomea	rna-XM_039637270.1	992	2	496
Drosophila_santomea	rna-XM_039623352.2	878	2	439
Drosophila_santomea	rna-XM_039639233.1	1055	1	1055
Drosophila_santomea	rna-XM_039638196.1	1429	2	714.5
Drosophila_santomea	rna-XM_039640629.1	556	2	278
Drosophila_santomea	rna-XM_039623978.1	467	2	233.5
Drosophila_santomea	rna-XM_044006262.1	152	2	76
Drosophila_santomea	rna-XM_039632340.1	232	2	116
Drosophila_santomea	rna-XM_039635539.1	1036	2	518
Drosophila_santomea	rna-XM_039637500.1	631	2	315.5
Drosophila_santomea	rna-XM_039630559.1	576	2	288
Drosophila_santomea	rna-XM_039634375.2	138	1	138
Drosophila_santomea	rna-XM_039640240.1	1987	2	993.5
Drosophila_santomea	rna-XM_039642048.2	227	2	113.5
Drosophila_santomea	rna-XM_039626801.1	286	2	143
Drosophila_santomea	rna-XM_039630891.2	568	2	284
Drosophila_santomea	rna-XM_039645988.2	424	2	212
Drosophila_santomea	rna-XM_039633006.1	598	2	299
Drosophila_santomea	rna-XM_039639913.1	1587	2	793.5
Drosophila_santomea	rna-XM_039641913.2	22	2	11
Drosophila_santomea	rna-XM_044006286.1	265	1	265
Drosophila_santomea	rna-XM_039636900.2	1404	2	702
Drosophila_santomea	rna-XM_039638404.2	1112	2	556
Drosophila_santomea	rna-XM_039627989.2	164	2	82
Drosophila_santomea	rna-XM_039646459.1	219	2	109.5
Drosophila_santomea	rna-XM_039635648.2	700	2	350
Drosophila_santomea	rna-XM_039639246.2	1113	2	556.5
Drosophila_santomea	rna-XM_039634401.2	1107	2	553.5
